1324,98,rukomet,20,20,1998-05-22T08:24,1999-02-27T22:25
1325,98,sah,8,7,1998-08-16T15:18,1999-02-27T14:25
1326,98,tenis,14,14,1998-05-15T20:37,1999-01-30T10:23
1327,98,vaterpolo,9,9,1998-05-16T19:05,1998-06-14T07:45
1328,98,zimski,4,4,1998-05-22T08:39,1998-05-23T09:30
1329,99,atletika,1,1,1999-04-17T12:42,1999-04-17T12:42
1330,99,auto-moto,209,206,1999-02-03T18:19,1999-11-20T13:51
1331,99,bilijar,8,7,1999-07-14T20:33,1999-11-27T17:29
1332,99,"borilački",4,4,1999-05-30T23:15,1999-06-21T10:58
1333,99,fudbal,534,522,1999-04-02T07:37,1999-12-24T09:00
1334,99,"košarka",253,246,1999-02-04T01:31,1999-12-16T21:32
1335,99,"navijači",95,87,1999-07-15T09:50,1999-11-25T17:45
1336,99,nba,1414,1401,1999-02-03T17:53,1999-12-23T08:57
1337,99,odbojka,1,1,1999-03-31T08:41,1999-03-31T08:41
1338,99,prognoza,71,64,1999-04-19T14:00,1999-12-20T14:38
1339,99,razno,27,26,1999-03-31T00:10,1999-11-01T14:09
1340,99,rukomet,19,19,1999-04-05T18:44,1999-06-22T11:16
1341,99,sah,10,9,1999-07-27T12:25,1999-10-29T16:53
1342,99,vaterpolo,2,1,1999-06-06T13:16,1999-06-06T13:16
1343,99,zimski,1,1,1999-09-06T07:51,1999-09-06T07:51
1344,100,library,10,3,1995-08-30T06:46,1995-11-15T14:00
1345,100,unknown,270,266,1994-10-18T07:18,1995-12-11T09:14
1346,100,voa,416,409,1994-10-11T14:45,1995-12-05T08:43
1347,100,wf,319,311,1994-09-28T13:52,1995-12-11T08:53
1348,100,wnet,55,54,1994-09-28T15:23,1995-11-30T09:20
1349,101,aforizmi,99,97,1990-02-09T03:32,1992-03-19T00:34
1350,101,bez.veze,137,123,1991-09-30T19:16,1998-10-13T23:12
1351,101,bljak,198,189,1991-05-25T19:36,1992-03-19T18:21
1352,101,djetici,101,96,1991-02-07T11:06,1992-03-15T05:05
1353,101,english,1089,1084,1989-11-21T18:30,1992-03-19T14:29
1354,101,esnafski,140,132,1989-11-29T02:32,1992-03-13T00:16
1355,101,mih,549,528,1989-11-02T03:29,1998-09-04T10:49
1356,101,najbolji,28,28,1991-03-01T12:56,1998-09-25T07:58
1357,101,naravi,220,199,1989-10-26T02:26,1992-03-17T11:41
1358,101,pitalice,66,59,1992-01-18T15:04,1992-03-19T20:14
1359,101,politicki,407,386,1989-11-08T14:17,1998-09-25T07:47
1360,101,razno,1424,1335,1989-10-26T02:25,1992-03-19T00:34
1361,101,sexy,431,416,1989-11-14T00:17,1992-03-19T21:19
1362,102,aforizmi,239,222,1992-03-20T00:33,1992-12-11T01:04
1363,102,bez.veze,283,228,1992-03-25T09:43,1993-10-10T19:53
1364,102,bljak,164,138,1992-03-20T01:55,1993-08-28T15:24
1365,102,djetici,129,105,1992-03-23T17:58,1993-10-06T22:00
1366,102,english,238,225,1992-03-20T01:55,1993-10-01T20:18
1367,102,esnafski,180,129,1992-04-01T19:10,1993-09-28T12:57
1368,102,mih,343,282,1992-03-20T09:31,1993-10-11T23:17
1369,102,morbid,128,108,1992-12-12T00:07,1993-10-09T09:50
1370,102,najbolji,51,45,1992-03-26T20:01,1993-10-11T00:35
1371,102,naravi,391,335,1992-03-21T08:09,1993-10-11T05:13
1372,102,pitalice,399,331,1992-03-19T21:56,1993-10-10T14:09
1373,102,politicki,475,384,1992-03-22T23:00,1993-10-12T03:22
1374,102,razno,1161,888,1992-03-20T09:21,1993-10-12T18:47
1375,102,sexy,432,375,1992-03-20T08:18,1993-10-11T22:00
1376,103,bez.veze,275,241,1993-10-15T17:15,1995-05-11T09:35
1377,103,bljak,118,94,1993-10-20T03:28,1995-05-08T18:05
1378,103,bosanci,333,269,1993-10-15T07:40,1995-05-08T20:30
1379,103,crnjaci,256,216,1993-10-16T00:24,1995-04-29T23:52
1380,103,djetici,90,81,1993-10-15T07:37,1995-05-05T17:22
1381,103,english,388,347,1993-10-16T00:02,1995-04-30T15:04
1382,103,esnafski,268,211,1993-10-14T21:02,1995-05-01T08:50
1383,103,lale,60,53,1994-09-15T02:29,1995-05-11T12:27
1384,103,najbolji,45,44,1993-11-01T20:26,1995-05-01T01:25
1385,103,perica,53,48,1993-10-15T07:34,1995-04-29T14:52
1386,103,pitalice,566,468,1993-10-13T22:24,1995-05-11T19:11
1387,103,politicki,304,236,1993-10-13T22:00,1995-05-11T02:05
1388,103,razno,1795,1373,1993-10-13T09:31,1998-10-23T20:57
1389,103,sexy,383,305,1993-10-19T20:22,1995-05-02T21:10
1390,104,bez.veze,370,306,1995-06-02T23:19,1999-11-05T21:38
1391,104,bljak,113,97,1995-06-15T12:57,1999-10-05T18:59
1392,104,bosanci,305,262,1995-05-23T06:33,1999-12-16T19:33
1393,104,crnjaci,414,338,1995-05-21T22:30,1999-12-18T21:54
1394,104,djetici,148,121,1995-05-12T18:37,1999-06-05T15:19
1395,104,english,369,339,1995-06-13T10:47,1999-10-20T13:57
1396,104,esnafski,308,251,1995-05-12T09:15,1999-11-13T10:33
1397,104,lale,58,52,1996-01-27T13:00,1999-07-27T19:30
1398,104,najbolji,68,62,1995-05-24T05:25,1999-07-10T03:10
1399,104,perica,96,80,1995-07-11T07:34,1999-02-23T20:43
1400,104,pitalice,504,428,1995-05-18T06:57,1999-12-16T19:40
1401,104,plavuse,308,260,1995-05-13T23:20,1999-12-19T18:23
1402,104,politicki,587,500,1995-06-22T08:41,1999-11-14T03:27
1403,104,razno,3020,2365,1995-05-13T10:42,1999-12-19T22:13
1404,104,sexy,333,262,1995-05-12T22:01,1999-11-28T13:40
1405,104,unknown,22,21,1995-05-23T06:33,1995-12-01T21:31
